code|name|text
GR045|Ikan lele segar|Ikan lele segar per 100 gram memiliki kandungan zat gizi seperti 1.3 g zat abu, 75.0 g zat air, 1.6 mg zat besi, 0 mcg zat beta-karoten, 115 zat energi, 190 mg zat fosfor, 240.0 mg zat kalium, 60 mg zat kalsium, 4.4 g zat karbohidrat, 0 mcg zat karoten total, 4.0 g zat lemak, 120 mg zat natrium, 0.1 mg zat niasin, 15.3 g zat protein, 0 mcg zat retinol, 0.10 mg zat riboflavin, 1.0 mg zat seng, 0.0 g zat serat, 0.20 mg zat tembaga, 0.20 mg zat thiamin dan 0 mg zat vitamin c. 
GR046|Ikan layang segar|Ikan layang segar per 100 gram memiliki kandungan zat gizi seperti 2.0 g zat abu, 80.0 g zat air, 2.0 mg zat besi, 8 mcg zat beta-karoten, 86 zat energi, 150 mg zat fosfor, 276.7 mg zat kalium, 20 mg zat kalsium, 0.0 g zat karbohidrat, 0 mcg zat karoten total, 2.0 g zat lemak, 65 mg zat natrium, 2.6 mg zat niasin, 16.0 g zat protein, 45 mcg zat retinol, 0.10 mg zat riboflavin, 1.1 mg zat seng, 0.0 g zat serat, 0.10 mg zat tembaga, 0.05 mg zat thiamin dan 0 mg zat vitamin c. 
GR047|Ikan layur segar|Ikan layur segar per 100 gram memiliki kandungan zat gizi seperti 1.5 g zat abu, 78.2 g zat air, 2.5 mg zat besi, 0 mcg zat beta-karoten, 97 zat energi, 100 mg zat fosfor, 0 mg zat kalium, 40 mg zat kalsium, 0.4 g zat karbohidrat, 0 mcg zat karoten total, 2.0 g zat lemak, 0 mg zat natrium, 0 mg zat niasin, 17.9 g zat protein, 21 mcg zat retinol, 0 mg zat riboflavin, 0 mg zat seng, 0.0 g zat serat, 0 mg zat tembaga, 0.10 mg zat thiamin dan 0 mg zat vitamin c. 
GR048|Ikan kembung segar|Ikan kembung segar per 100 gram memiliki kandungan zat gizi seperti 1.1 g zat abu, 79.7 g zat air, 1.5 mg zat besi, 3 mcg zat beta-karoten, 89 zat energi, 209 mg zat fosfor, 265.8 mg zat kalium, 96 mg zat kalsium, 0.0 g zat karbohidrat, 5 mcg zat karoten total, 1.0 g zat lemak, 51 mg zat natrium, 2.0 mg zat niasin, 18.7 g zat protein, 6 mcg zat retinol, 0.10 mg zat riboflavin, 0.2 mg zat seng, 0.0 g zat serat, 0.00 mg zat tembaga, 0.03 mg zat thiamin dan 0 mg zat vitamin c. 
GR049|Ikan lemuru bali segar|Ikan lemuru bali segar per 100 gram memiliki kandungan zat gizi seperti 2.4 g zat abu, 65.3 g zat air, 1.6 mg zat besi, 0 mcg zat beta-karoten, 154 zat energi, 244 mg zat fosfor, 488.0 mg zat kalium, 80 mg zat kalsium, 10.5 g zat karbohidrat, 0 mcg zat karoten total, 5.0 g zat lemak, 421 mg zat natrium, 9.6 mg zat niasin, 16.8 g zat protein, 0 mcg zat retinol, 0.15 mg zat riboflavin, 1.2 mg zat seng, 0 g zat serat, 0.20 mg zat tembaga, 0.47 mg zat thiamin dan 0 mg zat vitamin c. 
GR050|Ikan lidah segar|Ikan lidah segar per 100 gram memiliki kandungan zat gizi seperti 1.7 g zat abu, 71.4 g zat air, 0.8 mg zat besi, 0 mcg zat beta-karoten, 125 zat energi, 69 mg zat fosfor, 245.0 mg zat kalium, 136 mg zat kalsium, 2.2 g zat karbohidrat, 0 mcg zat karoten total, 3.4 g zat lemak, 214 mg zat natrium, 0.2 mg zat niasin, 21.3 g zat protein, 0 mcg zat retinol, 0.03 mg zat riboflavin, 1.1 mg zat seng, 0 g zat serat, 0.20 mg zat tembaga, 0.26 mg zat thiamin dan 0 mg zat vitamin c. 
GR051|Kerang bakau segar|Kerang bakau segar per 100 gram memiliki kandungan zat gizi seperti 1.0 g zat abu, 58.0 g zat air, 1.0 mg zat besi, 0 mcg zat beta-karoten, 303 zat energi, 200 mg zat fosfor, 0 mg zat kalium, 20 mg zat kalsium, 0.0 g zat karbohidrat, 0 mcg zat karoten total, 27.0 g zat lemak, 43 mg zat natrium, 0 mg zat niasin, 14.0 g zat protein, 485 mcg zat retinol, 0 mg zat riboflavin, 0 mg zat seng, 0.0 g zat serat, 0 mg zat tembaga, 0.10 mg zat thiamin dan 2 mg zat vitamin c. 
GR052|Ikan layang segar|Ikan layang segar per 100 gram memiliki kandungan zat gizi seperti 1.2 g zat abu, 75.0 g zat air, 1.5 mg zat besi, 0 mcg zat beta-karoten, 120 zat energi, 436 mg zat fosfor, 169.0 mg zat kalium, 329 mg zat kalsium, 4.6 g zat karbohidrat, 0 mcg zat karoten total, 4.9 g zat lemak, 240 mg zat natrium, 3.1 mg zat niasin, 14.3 g zat protein, 0 mcg zat retinol, 0.05 mg zat riboflavin, 1.1 mg zat seng, 0.0 g zat serat, 0.80 mg zat tembaga, 0.00 mg zat thiamin dan 0 mg zat vitamin c. 
GR053|Ikan mamar merah segar|Ikan mamar merah segar per 100 gram memiliki kandungan zat gizi seperti 0.9 g zat abu, 74.4 g zat air, 1.6 mg zat besi, 7 mcg zat beta-karoten, 132 zat energi, 173 mg zat fosfor, 346.0 mg zat kalium, 31 mg zat kalsium, 1.1 g zat karbohidrat, 0 mcg zat karoten total, 6.6 g zat lemak, 77 mg zat natrium, 1.7 mg zat niasin, 17.0 g zat protein, 0 mcg zat retinol, 0.03 mg zat riboflavin, 0.8 mg zat seng, 0.0 g zat serat, 0.70 mg zat tembaga, 0.20 mg zat thiamin dan 0 mg zat vitamin c. 
GR054|Ikan mas eropa segar|Ikan mas eropa segar per 100 gram memiliki kandungan zat gizi seperti 1.4 g zat abu, 68.3 g zat air, 1.3 mg zat besi, 0 mcg zat beta-karoten, 147 zat energi, 230 mg zat fosfor, 380.0 mg zat kalium, 80 mg zat kalsium, 2.6 g zat karbohidrat, 0 mcg zat karoten total, 5.2 g zat lemak, 0 mg zat natrium, 0 mg zat niasin, 22.5 g zat protein, 89 mcg zat retinol, 0 mg zat riboflavin, 0.7 mg zat seng, 0 g zat serat, 0.20 mg zat tembaga, 0 mg zat thiamin dan 0 mg zat vitamin c. 
GR055|Ikan patin segar|Ikan patin segar per 100 gram memiliki kandungan zat gizi seperti 1.2 g zat abu, 81.1 g zat air, 0.0 mg zat besi, 0 mcg zat beta-karoten, 76 zat energi, 166 mg zat fosfor, 325.0 mg zat kalium, 28 mg zat kalsium, 2.2 g zat karbohidrat, 0 mcg zat karoten total, 1.1 g zat lemak, 0 mg zat natrium, 0 mg zat niasin, 14.4 g zat protein, 0 mcg zat retinol, 0.11 mg zat riboflavin, 0.6 mg zat seng, 0 g zat serat, 0.10 mg zat tembaga, 0.31 mg zat thiamin dan 0 mg zat vitamin c. 
GR056|Ikan nila segar|Ikan nila segar per 100 gram memiliki kandungan zat gizi seperti 3.0 g zat abu, 74.8 g zat air, 1.9 mg zat besi, 0 mcg zat beta-karoten, 113 zat energi, 646 mg zat fosfor, 182.0 mg zat kalium, 642 mg zat kalsium, 3.4 g zat karbohidrat, 0 mcg zat karoten total, 4.9 g zat lemak, 51 mg zat natrium, 1.8 mg zat niasin, 13.9 g zat protein, 0 mcg zat retinol, 0.02 mg zat riboflavin, 3.6 mg zat seng, 0.0 g zat serat, 0.80 mg zat tembaga, 0.21 mg zat thiamin dan 0 mg zat vitamin c. 
GR057|Ikan nasu metti segar|Ikan nasu metti segar per 100 gram memiliki kandungan zat gizi seperti 2.2 g zat abu, 72.7 g zat air, 1.3 mg zat besi, 0 mcg zat beta-karoten, 109 zat energi, 597 mg zat fosfor, 227.0 mg zat kalium, 95 mg zat kalsium, 3.4 g zat karbohidrat, 0 mcg zat karoten total, 1.8 g zat lemak, 266 mg zat natrium, 4.4 mg zat niasin, 19.9 g zat protein, 195 mcg zat retinol, 0.03 mg zat riboflavin, 2.0 mg zat seng, 0.0 g zat serat, 0.30 mg zat tembaga, 0.26 mg zat thiamin dan 0 mg zat vitamin c. 
GR058|Ikan paling segar|Ikan paling segar per 100 gram memiliki kandungan zat gizi seperti 3.6 g zat abu, 75.4 g zat air, 0.5 mg zat besi, 0 mcg zat beta-karoten, 100 zat energi, 179 mg zat fosfor, 392.6 mg zat kalium, 40 mg zat kalsium, 0.0 g zat karbohidrat, 0 mcg zat karoten total, 2.2 g zat lemak, 43 mg zat natrium, 3.4 mg zat niasin, 18.8 g zat protein, 45 mcg zat retinol, 0.20 mg zat riboflavin, 0.3 mg zat seng, 0.0 g zat serat, 0.10 mg zat tembaga, 0.37 mg zat thiamin dan 0 mg zat vitamin c. 
GR059|Ikan papuyu segar|Ikan papuyu segar per 100 gram memiliki kandungan zat gizi seperti 0.8 g zat abu, 78.8 g zat air, 2.1 mg zat besi, 0 mcg zat beta-karoten, 84 zat energi, 171 mg zat fosfor, 198.0 mg zat kalium, 68 mg zat kalsium, 4.7 g zat karbohidrat, 0 mcg zat karoten total, 0.6 g zat lemak, 211 mg zat natrium, 1.9 mg zat niasin, 15.2 g zat protein, 0 mcg zat retinol, 0.03 mg zat riboflavin, 0.6 mg zat seng, 0.0 g zat serat, 0.70 mg zat tembaga, 0.16 mg zat thiamin dan 0 mg zat vitamin c. 
GR060|Ikan patin segar|Ikan patin segar per 100 gram memiliki kandungan zat gizi seperti 11.6 g zat abu, 71.3 g zat air, 3.0 mg zat besi, 0 mcg zat beta-karoten, 81 zat energi, 174 mg zat fosfor, 245.9 mg zat kalium, 118 mg zat kalsium, 3.8 g zat karbohidrat, 0 mcg zat karoten total, 1.9 g zat lemak, 46 mg zat natrium, 3.2 mg zat niasin, 11.4 g zat protein, 15 mcg zat retinol, 0.40 mg zat riboflavin, 1.5 mg zat seng, 0.0 g zat serat, 0.00 mg zat tembaga, 0.00 mg zat thiamin dan 0 mg zat vitamin c. 
GR061|Ikan pomo segar|Ikan pomo segar per 100 gram memiliki kandungan zat gizi seperti 1.1 g zat abu, 75.5 g zat air, 1.2 mg zat besi, 0 mcg zat beta-karoten, 111 zat energi, 174 mg zat fosfor, 197.0 mg zat kalium, 86 mg zat kalsium, 6.7 g zat karbohidrat, 0 mcg zat karoten total, 3.4 g zat lemak, 91 mg zat natrium, 0.2 mg zat niasin, 13.3 g zat protein, 309 mcg zat retinol, 0.10 mg zat riboflavin, 0.6 mg zat seng, 0 g zat serat, 0.00 mg zat tembaga, 1.03 mg zat thiamin dan 0 mg zat vitamin c. 
GR062|Ikan baung segar|Ikan baung segar per 100 gram memiliki kandungan zat gizi seperti 1.8 g zat abu, 77.4 g zat air, 0.0 mg zat besi, 0 mcg zat beta-karoten, 88 zat energi, 223 mg zat fosfor, 364.0 mg zat kalium, 221 mg zat kalsium, 4.1 g zat karbohidrat, 0 mcg zat karoten total, 0.9 g zat lemak, 24 mg zat natrium, 1.6 mg zat niasin, 15.9 g zat protein, 0 mcg zat retinol, 0.25 mg zat riboflavin, 0.7 mg zat seng, 0.0 g zat serat, 0.40 mg zat tembaga, 0.20 mg zat thiamin dan 0 mg zat vitamin c. 
GR063|Rajungan segar|Rajungan segar per 100 gram memiliki kandungan zat gizi seperti 0.8 g zat abu, 76.7 g zat air, 0.3 mg zat besi, 0 mcg zat beta-karoten, 96 zat energi, 129 mg zat fosfor, 154.0 mg zat kalium, 9 mg zat kalsium, 2.0 g zat karbohidrat, 0 mcg zat karoten total, 1.1 g zat lemak, 43 mg zat natrium, 1.7 mg zat niasin, 19.5 g zat protein, 0 mcg zat retinol, 0.02 mg zat riboflavin, 0.5 mg zat seng, 0.0 g zat serat, 0.10 mg zat tembaga, 0.15 mg zat thiamin dan 0 mg zat vitamin c. 
GR064|Udang rebon segar|Udang rebon segar per 100 gram memiliki kandungan zat gizi seperti 1.7 g zat abu, 75.3 g zat air, 0.2 mg zat besi, 0 mcg zat beta-karoten, 95 zat energi, 354 mg zat fosfor, 294.0 mg zat kalium, 503 mg zat kalsium, 6.5 g zat karbohidrat, 0 mcg zat karoten total, 0.7 g zat lemak, 58 mg zat natrium, 1.9 mg zat niasin, 15.8 g zat protein, 0 mcg zat retinol, 0.02 mg zat riboflavin, 1.2 mg zat seng, 0.0 g zat serat, 1.60 mg zat tembaga, 0.18 mg zat thiamin dan 0 mg zat vitamin c. 
GR065|Ikan seluang segar|Ikan seluang segar per 100 gram memiliki kandungan zat gizi seperti 4.0 g zat abu, 65.0 g zat air, 2.0 mg zat besi, 0 mcg zat beta-karoten, 204 zat energi, 200 mg zat fosfor, 291.0 mg zat kalium, 20 mg zat kalsium, 0.0 g zat karbohidrat, 0 mcg zat karoten total, 15.0 g zat lemak, 341 mg zat natrium, 5.6 mg zat niasin, 16.0 g zat protein, 30 mcg zat retinol, 0.00 mg zat riboflavin, 2.6 mg zat seng, 0.0 g zat serat, 0.40 mg zat tembaga, 0.05 mg zat thiamin dan 0 mg zat vitamin c. 
GR066|Ikan sarden segar|Ikan sarden segar per 100 gram memiliki kandungan zat gizi seperti 0.9 g zat abu, 78.9 g zat air, 0.0 mg zat besi, 0 mcg zat beta-karoten, 101 zat energi, 163 mg zat fosfor, 320.0 mg zat kalium, 32 mg zat kalsium, 1.0 g zat karbohidrat, 0 mcg zat karoten total, 4.1 g zat lemak, 50 mg zat natrium, 1.5 mg zat niasin, 15.1 g zat protein, 0 mcg zat retinol, 0.05 mg zat riboflavin, 0.6 mg zat seng, 0.0 g zat serat, 0.70 mg zat tembaga, 0.02 mg zat thiamin dan 0 mg zat vitamin c. 
GR067|Ikan selar segar|Ikan selar segar per 100 gram memiliki kandungan zat gizi seperti 1.6 g zat abu, 76.1 g zat air, 0.6 mg zat besi, 0 mcg zat beta-karoten, 98 zat energi, 190 mg zat fosfor, 320.0 mg zat kalium, 90 mg zat kalsium, 1.0 g zat karbohidrat, 0 mcg zat karoten total, 1.7 g zat lemak, 90 mg zat natrium, 0.1 mg zat niasin, 19.6 g zat protein, 39 mcg zat retinol, 0.10 mg zat riboflavin, 0.5 mg zat seng, 0.0 g zat serat, 0.10 mg zat tembaga, 0.00 mg zat thiamin dan 0 mg zat vitamin c. 
GR068|Ikan sepat segar|Ikan sepat segar per 100 gram memiliki kandungan zat gizi seperti 4.2 g zat abu, 80.0 g zat air, 3.9 mg zat besi, 0 mcg zat beta-karoten, 74 zat energi, 253 mg zat fosfor, 126.1 mg zat kalium, 972 mg zat kalsium, 4.1 g zat karbohidrat, 28 mcg zat karoten total, 1.4 g zat lemak, 554 mg zat natrium, 1.9 mg zat niasin, 10.3 g zat protein, 13 mcg zat retinol, 0.10 mg zat riboflavin, 0.2 mg zat seng, 0.0 g zat serat, 305.20 mg zat tembaga, 0.24 mg zat thiamin dan 0 mg zat vitamin c. 
GR069|Belut dwiwarna segar|Belut dwiwarna segar per 100 gram memiliki kandungan zat gizi seperti 1.1 g zat abu, 78.8 g zat air, 1.8 mg zat besi, 0 mcg zat beta-karoten, 82 zat energi, 130 mg zat fosfor, 275.0 mg zat kalium, 145 mg zat kalsium, 2.3 g zat karbohidrat, 0 mcg zat karoten total, 0.4 g zat lemak, 110 mg zat natrium, 1.5 mg zat niasin, 17.4 g zat protein, 581 mcg zat retinol, 0.03 mg zat riboflavin, 0.8 mg zat seng, 0.0 g zat serat, 0.10 mg zat tembaga, 0.64 mg zat thiamin dan 0 mg zat vitamin c. 
GR070|Ikan kerapu macan segar|Ikan kerapu macan segar per 100 gram memiliki kandungan zat gizi seperti 2.1 g zat abu, 74.7 g zat air, 1.7 mg zat besi, 0 mcg zat beta-karoten, 100 zat energi, 606 mg zat fosfor, 227.0 mg zat kalium, 92 mg zat kalsium, 8.0 g zat karbohidrat, 0 mcg zat karoten total, 1.5 g zat lemak, 202 mg zat natrium, 6.6 mg zat niasin, 13.7 g zat protein, 181 mcg zat retinol, 0.03 mg zat riboflavin, 1.6 mg zat seng, 0.0 g zat serat, 0.20 mg zat tembaga, 0.35 mg zat thiamin dan 0 mg zat vitamin c. 
GR071|Ikan toman segar|Ikan toman segar per 100 gram memiliki kandungan zat gizi seperti 2.1 g zat abu, 76.9 g zat air, 0.8 mg zat besi, 0 mcg zat beta-karoten, 96 zat energi, 340 mg zat fosfor, 300.0 mg zat kalium, 340 mg zat kalsium, 0.2 g zat karbohidrat, 0 mcg zat karoten total, 2.0 g zat lemak, 370 mg zat natrium, 0 mg zat niasin, 19.2 g zat protein, 26 mcg zat retinol, 0 mg zat riboflavin, 2.0 mg zat seng, 0 g zat serat, 0.10 mg zat tembaga, 0 mg zat thiamin dan 0 mg zat vitamin c. 
GR072|Ikan sale segar|Ikan sale segar per 100 gram memiliki kandungan zat gizi seperti 4.0 g zat abu, 81.0 g zat air, 1.7 mg zat besi, 244 mcg zat beta-karoten, 64 zat energi, 78 mg zat fosfor, 0 mg zat kalium, 217 mg zat kalsium, 2.0 g zat karbohidrat, 0 mcg zat karoten total, 1.0 g zat lemak, 231 mg zat natrium, 0 mg zat niasin, 12.0 g zat protein, 0 mcg zat retinol, 0 mg zat riboflavin, 0.1 mg zat seng, 0.0 g zat serat, 0.37 mg zat tembaga, 0 mg zat thiamin dan 0 mg zat vitamin c. 
GR073|Ikan tarmon segar|Ikan tarmon segar per 100 gram memiliki kandungan zat gizi seperti 0.2 g zat abu, 68.1 g zat air, 1.1 mg zat besi, 0 mcg zat beta-karoten, 151 zat energi, 250 mg zat fosfor, 0 mg zat kalium, 210 mg zat kalsium, 14.1 g zat karbohidrat, 0 mcg zat karoten total, 3.8 g zat lemak, 0 mg zat natrium, 0 mg zat niasin, 13.8 g zat protein, 61 mcg zat retinol, 0 mg zat riboflavin, 0 mg zat seng, 0.0 g zat serat, 0 mg zat tembaga, 0.05 mg zat thiamin dan 0 mg zat vitamin c. 
GR074|Ikan tilan segar|Ikan tilan segar per 100 gram memiliki kandungan zat gizi seperti 0.9 g zat abu, 78.2 g zat air, 15.6 mg zat besi, 0 mcg zat beta-karoten, 101 zat energi, 270 mg zat fosfor, 0 mg zat kalium, 321 mg zat kalsium, 3.9 g zat karbohidrat, 0 mcg zat karoten total, 2.6 g zat lemak, 0 mg zat natrium, 0 mg zat niasin, 14.4 g zat protein, 0 mcg zat retinol, 0 mg zat riboflavin, 0 mg zat seng, 0.0 g zat serat, 0 mg zat tembaga, 0.01 mg zat thiamin dan 0 mg zat vitamin c. 
GR075|Ikan tembang segar|Ikan tembang segar per 100 gram memiliki kandungan zat gizi seperti 1.4 g zat abu, 81.9 g zat air, 1.1 mg zat besi, 0 mcg zat beta-karoten, 73 zat energi, 147 mg zat fosfor, 0 mg zat kalium, 18 mg zat kalsium, 0.0 g zat karbohidrat, 0 mcg zat karoten total, 0.3 g zat lemak, 0 mg zat natrium, 0 mg zat niasin, 16.4 g zat protein, 0 mcg zat retinol, 0 mg zat riboflavin, 0 mg zat seng, 0.0 g zat serat, 0 mg zat tembaga, 0.14 mg zat thiamin dan 0 mg zat vitamin c. 
GR076|Ikan tapah segar|Ikan tapah segar per 100 gram memiliki kandungan zat gizi seperti 0.7 g zat abu, 80.0 g zat air, 0.7 mg zat besi, 0 mcg zat beta-karoten, 83 zat energi, 87 mg zat fosfor, 0 mg zat kalium, 27 mg zat kalsium, 0.0 g zat karbohidrat, 0 mcg zat karoten total, 0.2 g zat lemak, 0 mg zat natrium, 0 mg zat niasin, 19.1 g zat protein, 0 mcg zat retinol, 0 mg zat riboflavin, 0 mg zat seng, 0.0 g zat serat, 0 mg zat tembaga, 0.20 mg zat thiamin dan 0 mg zat vitamin c. 
GR077|Ikan terbang segar|Ikan terbang segar per 100 gram memiliki kandungan zat gizi seperti 0.9 g zat abu, 79.9 g zat air, 1.0 mg zat besi, 0 mcg zat beta-karoten, 87 zat energi, 136 mg zat fosfor, 0 mg zat kalium, 75 mg zat kalsium, 1.0 g zat karbohidrat, 0 mcg zat karoten total, 2.2 g zat lemak, 0 mg zat natrium, 0 mg zat niasin, 16.0 g zat protein, 6 mcg zat retinol, 0 mg zat riboflavin, 0 mg zat seng, 0.0 g zat serat, 0 mg zat tembaga, 0.04 mg zat thiamin dan 0 mg zat vitamin c. 
GR078|Ikan teri segar|Ikan teri segar per 100 gram memiliki kandungan zat gizi seperti 1.3 g zat abu, 80.9 g zat air, 10.9 mg zat besi, 0 mcg zat beta-karoten, 217 zat energi, 390 mg zat fosfor, 7.0 mg zat kalium, 20 mg zat kalsium, 5.1 g zat karbohidrat, 0 mcg zat karoten total, 1.7 g zat lemak, 3 mg zat natrium, 0 mg zat niasin, 11.0 g zat protein, 0 mcg zat retinol, 0.07 mg zat riboflavin, 2.7 mg zat seng, 0 g zat serat, 0.20 mg zat tembaga, 0.45 mg zat thiamin dan 0 mg zat vitamin c. 
GR079|Ikan kiper segar|Ikan kiper segar per 100 gram memiliki kandungan zat gizi seperti 2.7 g zat abu, 80.2 g zat air, 2.2 mg zat besi, 40 mcg zat beta-karoten, 76 zat energi, 214 mg zat fosfor, 192.0 mg zat kalium, 721 mg zat kalsium, 2.4 g zat karbohidrat, 0 mcg zat karoten total, 2.0 g zat lemak, 69 mg zat natrium, 0.2 mg zat niasin, 12.1 g zat protein, 599 mcg zat retinol, 0.25 mg zat riboflavin, 2.9 mg zat seng, 0.0 g zat serat, 1.70 mg zat tembaga, 0.20 mg zat thiamin dan 0 mg zat vitamin c. 
GR080|Ikan tongkol segar|Ikan tongkol segar per 100 gram memiliki kandungan zat gizi seperti 2.9 g zat abu, 79.0 g zat air, 2.2 mg zat besi, 0 mcg zat beta-karoten, 81 zat energi, 292 mg zat fosfor, 202.9 mg zat kalium, 757 mg zat kalsium, 0.7 g zat karbohidrat, 0 mcg zat karoten total, 1.2 g zat lemak, 169 mg zat natrium, 2.4 mg zat niasin, 16.2 g zat protein, 18 mcg zat retinol, 0.10 mg zat riboflavin, 1.2 mg zat seng, 0.0 g zat serat, 0.70 mg zat tembaga, 0.04 mg zat thiamin dan 0 mg zat vitamin c. 
GR081|Ikan turi segar|Ikan turi segar per 100 gram memiliki kandungan zat gizi seperti 16.3 g zat abu, 58.5 g zat air, 7.1 mg zat besi, 0 mcg zat beta-karoten, 110 zat energi, 348 mg zat fosfor, 0 mg zat kalium, 479 mg zat kalsium, 11.7 g zat karbohidrat, 0 mcg zat karoten total, 2.0 g zat lemak, 0 mg zat natrium, 0 mg zat niasin, 11.5 g zat protein, 0 mcg zat retinol, 0 mg zat riboflavin, 0 mg zat seng, 0.0 g zat serat, 0 mg zat tembaga, 0.04 mg zat thiamin dan 0 mg zat vitamin c. 
GR082|Udang windu besar segar|Udang windu besar segar per 100 gram memiliki kandungan zat gizi seperti 1.2 g zat abu, 79.0 g zat air, 0.7 mg zat besi, 3 mcg zat beta-karoten, 81 zat energi, 167 mg zat fosfor, 132.0 mg zat kalium, 87 mg zat kalsium, 3.0 g zat karbohidrat, 0 mcg zat karoten total, 0.3 g zat lemak, 95 mg zat natrium, 2.9 mg zat niasin, 16.5 g zat protein, 0 mcg zat retinol, 0.03 mg zat riboflavin, 1.2 mg zat seng, 0.0 g zat serat, 0.70 mg zat tembaga, 0.24 mg zat thiamin dan 0 mg zat vitamin c. 
GR083|Udang galah segar|Udang galah segar per 100 gram memiliki kandungan zat gizi seperti 1.3 g zat abu, 85.5 g zat air, 0.3 mg zat besi, 0 mcg zat beta-karoten, 56 zat energi, 20 mg zat fosfor, 210.0 mg zat kalium, 30 mg zat kalsium, 1.2 g zat karbohidrat, 0 mcg zat karoten total, 0.6 g zat lemak, 190 mg zat natrium, 0.1 mg zat niasin, 11.4 g zat protein, 0 mcg zat retinol, 0.00 mg zat riboflavin, 0.8 mg zat seng, 0.0 g zat serat, 0.40 mg zat tembaga, 0.14 mg zat thiamin dan 0 mg zat vitamin c. 
GR084|Udang segar|Udang segar per 100 gram memiliki kandungan zat gizi seperti 3.7 g zat abu, 75.0 g zat air, 8.0 mg zat besi, 4 mcg zat beta-karoten, 91 zat energi, 170 mg zat fosfor, 222.4 mg zat kalium, 136 mg zat kalsium, 0.1 g zat karbohidrat, 0 mcg zat karoten total, 0.2 g zat lemak, 178 mg zat natrium, 3.7 mg zat niasin, 21.0 g zat protein, 18 mcg zat retinol, 0.40 mg zat riboflavin, 1.3 mg zat seng, 0.0 g zat serat, 0.30 mg zat tembaga, 0.01 mg zat thiamin dan 0 mg zat vitamin c. 
HP001|Telur dadar ayam|Telur dadar ayam per 100 gram memiliki kandungan zat gizi seperti 1.0 g zat abu, 61.9 g zat air, 2.5 mg zat besi, 0 mcg zat beta-karoten, 251 zat energi, 250 mg zat fosfor, 0 mg zat kalium, 62 mg zat kalsium, 1.4 g zat karbohidrat, 221 mcg zat karoten total, 19.4 g zat lemak, 0 mg zat natrium, 0 mg zat niasin, 16.3 g zat protein, 36 mcg zat retinol, 0.00 mg zat riboflavin, 0 mg zat seng, 0.0 g zat serat, 0 mg zat tembaga, 0.21 mg zat thiamin dan 0 mg zat vitamin c. 
HP002|Telur bebek asin mentah|Telur bebek asin mentah per 100 gram memiliki kandungan zat gizi seperti 2.2 g zat abu, 66.5 g zat air, 1.8 mg zat besi, 13 mcg zat beta-karoten, 179 zat energi, 157 mg zat fosfor, 140.1 mg zat kalium, 120 mg zat kalsium, 4.4 g zat karbohidrat, 0 mcg zat karoten total, 13.3 g zat lemak, 483 mg zat natrium, 0.6 mg zat niasin, 13.6 g zat protein, 253 mcg zat retinol, 0.98 mg zat riboflavin, 0 mg zat seng, 0.0 g zat serat, 0 mg zat tembaga, 0.28 mg zat thiamin dan 0 mg zat vitamin c. 
HP003|Telur dadar bebek|Telur dadar bebek per 100 gram memiliki kandungan zat gizi seperti 1.2 g zat abu, 55.1 g zat air, 9.2 mg zat besi, 0 mcg zat beta-karoten, 301 zat energi, 600 mg zat fosfor, 0 mg zat kalium, 71 mg zat kalsium, 0.0 g zat karbohidrat, 613 mcg zat karoten total, 23.7 g zat lemak, 0 mg zat natrium, 0 mg zat niasin, 20.0 g zat protein, 122 mcg zat retinol, 0 mg zat riboflavin, 0 mg zat seng, 0.0 g zat serat, 0 mg zat tembaga, 0.35 mg zat thiamin dan 0 mg zat vitamin c. 
HP004|Telur ikan asin mentah|Telur ikan asin mentah per 100 gram memiliki kandungan zat gizi seperti 5.7 g zat abu, 37.8 g zat air, 15.1 mg zat besi, 0 mcg zat beta-karoten, 358 zat energi, 311 mg zat fosfor, 59.0 mg zat kalium, 48 mg zat kalsium, 9.4 g zat karbohidrat, 0 mcg zat karoten total, 26.4 g zat lemak, 2684 mg zat natrium, 2.1 mg zat niasin, 20.7 g zat protein, 1866 mcg zat retinol, 0.54 mg zat riboflavin, 3.0 mg zat seng, 0.0 g zat serat, 0.40 mg zat tembaga, 0.21 mg zat thiamin dan 0 mg zat vitamin c. 
