FOOD_CODE|Nutrient/Ingridient|Value (per 100gr)|Name|Group|Type
DP044|Kalsium (Ca)|36 mg|Water spinach pelecing|Vegetables|Processed/Products
DP044|Fosfor (P)|3 mg|Water spinach pelecing|Vegetables|Processed/Products
DP044|Besi (Fe)|2.1 mg|Water spinach pelecing|Vegetables|Processed/Products
DP044|Natrium (Na)|408 mg|Water spinach pelecing|Vegetables|Processed/Products
DP044|Kalium (K)|381.0 mg|Water spinach pelecing|Vegetables|Processed/Products
DP044|Tembaga (Cu)|0.10 mg|Water spinach pelecing|Vegetables|Processed/Products
DP044|Seng (Zn)|0.4 mg|Water spinach pelecing|Vegetables|Processed/Products
DP044|Beta-Karoten (Carotenes)|870 mcg|Water spinach pelecing|Vegetables|Processed/Products
DP044|Thiamin (Vit. B1)|0.70 mg|Water spinach pelecing|Vegetables|Processed/Products
DP044|Niasin (Niacin)|0.2 mg|Water spinach pelecing|Vegetables|Processed/Products
DP044|Vitamin C (Vit. C)|12 mg|Water spinach pelecing|Vegetables|Processed/Products
DP045|Air (Water)|91.8 g|Purundawa|Vegetables|Processed/Products
DP045|Energi (Energy)|25 Kal|Purundawa|Vegetables|Processed/Products
DP045|Protein (Protein)|1.5 g|Purundawa|Vegetables|Processed/Products
DP045|Lemak (Fat)|0.5 g|Purundawa|Vegetables|Processed/Products
DP045|Karbohidrat (CHO)|3.6 g|Purundawa|Vegetables|Processed/Products
DP045|Serat (Fibre)|1.7 g|Purundawa|Vegetables|Processed/Products
DP045|Abu (ASH)|2.6 g|Purundawa|Vegetables|Processed/Products
DP045|Kalsium (Ca)|147 mg|Purundawa|Vegetables|Processed/Products
DP045|Fosfor (P)|39 mg|Purundawa|Vegetables|Processed/Products
DP045|Besi (Fe)|0.0 mg|Purundawa|Vegetables|Processed/Products
DP045|Natrium (Na)|239 mg|Purundawa|Vegetables|Processed/Products
DP045|Kalium (K)|201.0 mg|Purundawa|Vegetables|Processed/Products
DP045|Tembaga (Cu)|0.10 mg|Purundawa|Vegetables|Processed/Products
DP045|Seng (Zn)|0.6 mg|Purundawa|Vegetables|Processed/Products
DP045|Beta-Karoten (Carotenes)|55 mcg|Purundawa|Vegetables|Processed/Products
DP045|Thiamin (Vit. B1)|0.10 mg|Purundawa|Vegetables|Processed/Products
DP045|Riboflavin (Vit. B2)|0.10 mg|Purundawa|Vegetables|Processed/Products
DP045|Niasin (Niacin)|11.6 mg|Purundawa|Vegetables|Processed/Products
DP045|Vitamin C (Vit. C)|2 mg|Purundawa|Vegetables|Processed/Products
DP046|Air (Water)|70.1 g|Rujak cingur|Vegetables|Processed/Products
DP046|Energi (Energy)|153 Kal|Rujak cingur|Vegetables|Processed/Products
DP046|Protein (Protein)|11.3 g|Rujak cingur|Vegetables|Processed/Products
DP046|Lemak (Fat)|8.4 g|Rujak cingur|Vegetables|Processed/Products
DP046|Karbohidrat (CHO)|8.0 g|Rujak cingur|Vegetables|Processed/Products
DP046|Serat (Fibre)|1.4 g|Rujak cingur|Vegetables|Processed/Products
DP046|Abu (ASH)|1.4 g|Rujak cingur|Vegetables|Processed/Products
DP046|Kalsium (Ca)|256 mg|Rujak cingur|Vegetables|Processed/Products
DP046|Fosfor (P)|143 mg|Rujak cingur|Vegetables|Processed/Products
DP046|Besi (Fe)|4.4 mg|Rujak cingur|Vegetables|Processed/Products
DP046|Retinol (Vit. A)|18 mcg|Rujak cingur|Vegetables|Processed/Products
DP046|Karoten Total (Re)|2,880 mcg|Rujak cingur|Vegetables|Processed/Products
DP046|Thiamin (Vit. B1)|0.16 mg|Rujak cingur|Vegetables|Processed/Products
DP046|Vitamin C (Vit. C)|2 mg|Rujak cingur|Vegetables|Processed/Products
DP047|Air (Water)|93.2 g|Sour soup|Vegetables|Processed/Products
DP047|Energi (Energy)|29 Kal|Sour soup|Vegetables|Processed/Products
DP047|Protein (Protein)|0.7 g|Sour soup|Vegetables|Processed/Products
DP047|Lemak (Fat)|0.6 g|Sour soup|Vegetables|Processed/Products
DP047|Karbohidrat (CHO)|5.0 g|Sour soup|Vegetables|Processed/Products
DP047|Serat (Fibre)|0.6 g|Sour soup|Vegetables|Processed/Products
DP047|Abu (ASH)|0.8 g|Sour soup|Vegetables|Processed/Products
DP047|Kalsium (Ca)|40 mg|Sour soup|Vegetables|Processed/Products
DP047|Fosfor (P)|61 mg|Sour soup|Vegetables|Processed/Products
DP047|Besi (Fe)|3.1 mg|Sour soup|Vegetables|Processed/Products
DP047|Retinol (Vit. A)|14 mcg|Sour soup|Vegetables|Processed/Products
DP047|Karoten Total (Re)|2,075 mcg|Sour soup|Vegetables|Processed/Products
DP047|Thiamin (Vit. B1)|0.10 mg|Sour soup|Vegetables|Processed/Products
DP047|Vitamin C (Vit. C)|0 mg|Sour soup|Vegetables|Processed/Products
DP048|Air (Water)|83.4 g|Papaya flower soup|Vegetables|Processed/Products
DP048|Energi (Energy)|49 Kal|Papaya flower soup|Vegetables|Processed/Products
DP048|Protein (Protein)|1.7 g|Papaya flower soup|Vegetables|Processed/Products
DP048|Lemak (Fat)|0.3 g|Papaya flower soup|Vegetables|Processed/Products
DP048|Karbohidrat (CHO)|9.8 g|Papaya flower soup|Vegetables|Processed/Products
DP048|Serat (Fibre)|2.7 g|Papaya flower soup|Vegetables|Processed/Products
DP048|Abu (ASH)|2.1 g|Papaya flower soup|Vegetables|Processed/Products
DP048|Kalsium (Ca)|220 mg|Papaya flower soup|Vegetables|Processed/Products
DP048|Fosfor (P)|220 mg|Papaya flower soup|Vegetables|Processed/Products
DP048|Besi (Fe)|1.3 mg|Papaya flower soup|Vegetables|Processed/Products
DP048|Natrium (Na)|90 mg|Papaya flower soup|Vegetables|Processed/Products
DP048|Kalium (K)|350.0 mg|Papaya flower soup|Vegetables|Processed/Products
DP048|Tembaga (Cu)|0.10 mg|Papaya flower soup|Vegetables|Processed/Products
DP048|Seng (Zn)|0.1 mg|Papaya flower soup|Vegetables|Processed/Products
DP048|Beta-Karoten (Carotenes)|372 mcg|Papaya flower soup|Vegetables|Processed/Products
DP048|Riboflavin (Vit. B2)|0.10 mg|Papaya flower soup|Vegetables|Processed/Products
DP048|Niasin (Niacin)|0.0 mg|Papaya flower soup|Vegetables|Processed/Products
DP048|Vitamin C (Vit. C)|0 mg|Papaya flower soup|Vegetables|Processed/Products
DP049|Air (Water)|70.8 g|Garu soup|Vegetables|Processed/Products
DP049|Energi (Energy)|178 Kal|Garu soup|Vegetables|Processed/Products
DP049|Protein (Protein)|2.6 g|Garu soup|Vegetables|Processed/Products
DP049|Lemak (Fat)|13.9 g|Garu soup|Vegetables|Processed/Products
DP049|Karbohidrat (CHO)|10.6 g|Garu soup|Vegetables|Processed/Products
DP049|Serat (Fibre)|8.4 g|Garu soup|Vegetables|Processed/Products
DP049|Abu (ASH)|2.1 g|Garu soup|Vegetables|Processed/Products
DP049|Kalsium (Ca)|30 mg|Garu soup|Vegetables|Processed/Products
DP049|Fosfor (P)|130 mg|Garu soup|Vegetables|Processed/Products
DP049|Besi (Fe)|0.9 mg|Garu soup|Vegetables|Processed/Products
DP049|Natrium (Na)|20 mg|Garu soup|Vegetables|Processed/Products
DP049|Kalium (K)|120.0 mg|Garu soup|Vegetables|Processed/Products
DP049|Tembaga (Cu)|0.10 mg|Garu soup|Vegetables|Processed/Products
DP049|Seng (Zn)|0.3 mg|Garu soup|Vegetables|Processed/Products
DP049|Thiamin (Vit. B1)|0.20 mg|Garu soup|Vegetables|Processed/Products
DP049|Riboflavin (Vit. B2)|0.10 mg|Garu soup|Vegetables|Processed/Products
DP049|Vitamin C (Vit. C)|9 mg|Garu soup|Vegetables|Processed/Products
DP050|Air (Water)|72.8 g|Kohu-kohu soup|Vegetables|Processed/Products
DP050|Energi (Energy)|133 Kal|Kohu-kohu soup|Vegetables|Processed/Products
DP050|Protein (Protein)|7.3 g|Kohu-kohu soup|Vegetables|Processed/Products
DP050|Lemak (Fat)|6.6 g|Kohu-kohu soup|Vegetables|Processed/Products
DP050|Karbohidrat (CHO)|11.2 g|Kohu-kohu soup|Vegetables|Processed/Products
DP050|Serat (Fibre)|1.2 g|Kohu-kohu soup|Vegetables|Processed/Products
DP050|Abu (ASH)|2.1 g|Kohu-kohu soup|Vegetables|Processed/Products
DP050|Kalsium (Ca)|40 mg|Kohu-kohu soup|Vegetables|Processed/Products
DP050|Fosfor (P)|120 mg|Kohu-kohu soup|Vegetables|Processed/Products
DP050|Besi (Fe)|0.2 mg|Kohu-kohu soup|Vegetables|Processed/Products
DP050|Natrium (Na)|20 mg|Kohu-kohu soup|Vegetables|Processed/Products
DP050|Kalium (K)|50.0 mg|Kohu-kohu soup|Vegetables|Processed/Products
DP050|Tembaga (Cu)|0.10 mg|Kohu-kohu soup|Vegetables|Processed/Products
DP050|Seng (Zn)|0.3 mg|Kohu-kohu soup|Vegetables|Processed/Products
DP050|Beta-Karoten (Carotenes)|944 mcg|Kohu-kohu soup|Vegetables|Processed/Products
DP050|Thiamin (Vit. B1)|0.20 mg|Kohu-kohu soup|Vegetables|Processed/Products
DP050|Riboflavin (Vit. B2)|0.20 mg|Kohu-kohu soup|Vegetables|Processed/Products
DP050|Vitamin C (Vit. C)|9 mg|Kohu-kohu soup|Vegetables|Processed/Products
DP051|Air (Water)|90.4 g|Terubuk candle soup|Vegetables|Processed/Products
DP051|Energi (Energy)|36 Kal|Terubuk candle soup|Vegetables|Processed/Products
DP051|Protein (Protein)|2.7 g|Terubuk candle soup|Vegetables|Processed/Products
DP051|Lemak (Fat)|0.7 g|Terubuk candle soup|Vegetables|Processed/Products
DP051|Karbohidrat (CHO)|4.8 g|Terubuk candle soup|Vegetables|Processed/Products
DP051|Serat (Fibre)|1.4 g|Terubuk candle soup|Vegetables|Processed/Products
DP051|Abu (ASH)|1.4 g|Terubuk candle soup|Vegetables|Processed/Products
DP051|Kalsium (Ca)|10 mg|Terubuk candle soup|Vegetables|Processed/Products
DP051|Fosfor (P)|90 mg|Terubuk candle soup|Vegetables|Processed/Products
DP051|Besi (Fe)|0.1 mg|Terubuk candle soup|Vegetables|Processed/Products
DP051|Natrium (Na)|30 mg|Terubuk candle soup|Vegetables|Processed/Products
DP051|Kalium (K)|44.0 mg|Terubuk candle soup|Vegetables|Processed/Products
DP051|Tembaga (Cu)|0.20 mg|Terubuk candle soup|Vegetables|Processed/Products
DP051|Seng (Zn)|1.0 mg|Terubuk candle soup|Vegetables|Processed/Products
DP051|Thiamin (Vit. B1)|0.30 mg|Terubuk candle soup|Vegetables|Processed/Products
DP051|Riboflavin (Vit. B2)|0.20 mg|Terubuk candle soup|Vegetables|Processed/Products
DP051|Vitamin C (Vit. C)|18 mg|Terubuk candle soup|Vegetables|Processed/Products
DP052|Air (Water)|87.5 g|Ndusuk soup|Vegetables|Processed/Products
DP052|Energi (Energy)|49 Kal|Ndusuk soup|Vegetables|Processed/Products
DP052|Protein (Protein)|3.1 g|Ndusuk soup|Vegetables|Processed/Products
DP052|Lemak (Fat)|2.5 g|Ndusuk soup|Vegetables|Processed/Products
DP052|Karbohidrat (CHO)|3.6 g|Ndusuk soup|Vegetables|Processed/Products
DP052|Abu (ASH)|3.1 g|Ndusuk soup|Vegetables|Processed/Products
DP052|Kalsium (Ca)|11 mg|Ndusuk soup|Vegetables|Processed/Products
DP052|Fosfor (P)|6 mg|Ndusuk soup|Vegetables|Processed/Products
DP052|Besi (Fe)|0.5 mg|Ndusuk soup|Vegetables|Processed/Products
DP052|Natrium (Na)|1,011 mg|Ndusuk soup|Vegetables|Processed/Products
DP052|Kalium (K)|88.0 mg|Ndusuk soup|Vegetables|Processed/Products
DP052|Seng (Zn)|0.2 mg|Ndusuk soup|Vegetables|Processed/Products
DP052|Thiamin (Vit. B1)|0.20 mg|Ndusuk soup|Vegetables|Processed/Products
DP052|Riboflavin (Vit. B2)|0.10 mg|Ndusuk soup|Vegetables|Processed/Products
DP052|Vitamin C (Vit. C)|15 mg|Ndusuk soup|Vegetables|Processed/Products
DP053|Air (Water)|92.7 g|Soup|Vegetables|Processed/Products
DP053|Energi (Energy)|27 Kal|Soup|Vegetables|Processed/Products
DP053|Protein (Protein)|1.3 g|Soup|Vegetables|Processed/Products
DP053|Lemak (Fat)|2.0 g|Soup|Vegetables|Processed/Products
DP053|Karbohidrat (CHO)|1.0 g|Soup|Vegetables|Processed/Products
DP053|Serat (Fibre)|0.3 g|Soup|Vegetables|Processed/Products
DP053|Abu (ASH)|2.7 g|Soup|Vegetables|Processed/Products
DP053|Kalsium (Ca)|168 mg|Soup|Vegetables|Processed/Products
DP053|Fosfor (P)|57 mg|Soup|Vegetables|Processed/Products
DP053|Besi (Fe)|1.8 mg|Soup|Vegetables|Processed/Products
DP053|Retinol (Vit. A)|20 mcg|Soup|Vegetables|Processed/Products
DP053|Karoten Total (Re)|2,569 mcg|Soup|Vegetables|Processed/Products
DP053|Thiamin (Vit. B1)|0.10 mg|Soup|Vegetables|Processed/Products
DP053|Vitamin C (Vit. C)|0 mg|Soup|Vegetables|Processed/Products
DP054|Air (Water)|85.5 g|Coconut umbut soup|Vegetables|Processed/Products
DP054|Energi (Energy)|67 Kal|Coconut umbut soup|Vegetables|Processed/Products
DP054|Protein (Protein)|5.2 g|Coconut umbut soup|Vegetables|Processed/Products
DP054|Lemak (Fat)|2.9 g|Coconut umbut soup|Vegetables|Processed/Products
DP054|Karbohidrat (CHO)|5.1 g|Coconut umbut soup|Vegetables|Processed/Products
DP054|Serat (Fibre)|1.4 g|Coconut umbut soup|Vegetables|Processed/Products
DP054|Abu (ASH)|1.3 g|Coconut umbut soup|Vegetables|Processed/Products
DP054|Kalsium (Ca)|48 mg|Coconut umbut soup|Vegetables|Processed/Products
DP054|Fosfor (P)|81 mg|Coconut umbut soup|Vegetables|Processed/Products
DP054|Besi (Fe)|3.2 mg|Coconut umbut soup|Vegetables|Processed/Products
DP054|Natrium (Na)|313 mg|Coconut umbut soup|Vegetables|Processed/Products
DP054|Kalium (K)|108.0 mg|Coconut umbut soup|Vegetables|Processed/Products
DP054|Tembaga (Cu)|0.20 mg|Coconut umbut soup|Vegetables|Processed/Products
DP054|Seng (Zn)|1.1 mg|Coconut umbut soup|Vegetables|Processed/Products
DP054|Beta-Karoten (Carotenes)|21 mcg|Coconut umbut soup|Vegetables|Processed/Products
DP054|Thiamin (Vit. B1)|0.20 mg|Coconut umbut soup|Vegetables|Processed/Products
DP054|Vitamin C (Vit. C)|5 mg|Coconut umbut soup|Vegetables|Processed/Products
DP055|Air (Water)|87.6 g|Rattan umbut soup|Vegetables|Processed/Products
DP055|Energi (Energy)|57 Kal|Rattan umbut soup|Vegetables|Processed/Products
DP055|Protein (Protein)|5.4 g|Rattan umbut soup|Vegetables|Processed/Products
DP055|Lemak (Fat)|2.6 g|Rattan umbut soup|Vegetables|Processed/Products
DP055|Karbohidrat (CHO)|3.1 g|Rattan umbut soup|Vegetables|Processed/Products
DP055|Serat (Fibre)|1.6 g|Rattan umbut soup|Vegetables|Processed/Products
DP055|Abu (ASH)|1.3 g|Rattan umbut soup|Vegetables|Processed/Products
DP055|Kalsium (Ca)|184 mg|Rattan umbut soup|Vegetables|Processed/Products
DP055|Fosfor (P)|135 mg|Rattan umbut soup|Vegetables|Processed/Products
DP055|Besi (Fe)|1.2 mg|Rattan umbut soup|Vegetables|Processed/Products
DP055|Natrium (Na)|256 mg|Rattan umbut soup|Vegetables|Processed/Products
DP055|Kalium (K)|81.0 mg|Rattan umbut soup|Vegetables|Processed/Products
DP055|Tembaga (Cu)|0.20 mg|Rattan umbut soup|Vegetables|Processed/Products
DP055|Seng (Zn)|0.9 mg|Rattan umbut soup|Vegetables|Processed/Products
DP055|Beta-Karoten (Carotenes)|18 mcg|Rattan umbut soup|Vegetables|Processed/Products
DP055|Karoten Total (Re)|0 mcg|Rattan umbut soup|Vegetables|Processed/Products
DP055|Thiamin (Vit. B1)|0.20 mg|Rattan umbut soup|Vegetables|Processed/Products
DP055|Vitamin C (Vit. C)|6 mg|Rattan umbut soup|Vegetables|Processed/Products
DP056|Air (Water)|87.1 g|Shabu-shabu|Vegetables|Processed/Products
DP056|Energi (Energy)|88 Kal|Shabu-shabu|Vegetables|Processed/Products
DP056|Protein (Protein)|3.2 g|Shabu-shabu|Vegetables|Processed/Products
DP056|Lemak (Fat)|8.0 g|Shabu-shabu|Vegetables|Processed/Products
DP056|Karbohidrat (CHO)|0.8 g|Shabu-shabu|Vegetables|Processed/Products
DP056|Serat (Fibre)|0.9 g|Shabu-shabu|Vegetables|Processed/Products
DP056|Abu (ASH)|0.9 g|Shabu-shabu|Vegetables|Processed/Products
DP056|Kalsium (Ca)|217 mg|Shabu-shabu|Vegetables|Processed/Products
DP056|Fosfor (P)|48 mg|Shabu-shabu|Vegetables|Processed/Products
DP056|Besi (Fe)|2.9 mg|Shabu-shabu|Vegetables|Processed/Products
DP056|Natrium (Na)|514 mg|Shabu-shabu|Vegetables|Processed/Products
DP056|Retinol (Vit. A)|82 mcg|Shabu-shabu|Vegetables|Processed/Products
DP056|Karoten Total (Re)|2,000 mcg|Shabu-shabu|Vegetables|Processed/Products
DP056|Thiamin (Vit. B1)|0.20 mg|Shabu-shabu|Vegetables|Processed/Products
DP056|Vitamin C (Vit. C)|0 mg|Shabu-shabu|Vegetables|Processed/Products
DP057|Air (Water)|52.7 g|Jengkol stew|Vegetables|Processed/Products
DP057|Energi (Energy)|212 Kal|Jengkol stew|Vegetables|Processed/Products
DP057|Protein (Protein)|6.0 g|Jengkol stew|Vegetables|Processed/Products
DP057|Lemak (Fat)|10.0 g|Jengkol stew|Vegetables|Processed/Products
DP057|Karbohidrat (CHO)|29.1 g|Jengkol stew|Vegetables|Processed/Products
DP057|Abu (ASH)|2.2 g|Jengkol stew|Vegetables|Processed/Products
DP057|Kalsium (Ca)|77 mg|Jengkol stew|Vegetables|Processed/Products
DP057|Fosfor (P)|99 mg|Jengkol stew|Vegetables|Processed/Products
DP057|Besi (Fe)|1.0 mg|Jengkol stew|Vegetables|Processed/Products
DP057|Karoten Total (Re)|81 mcg|Jengkol stew|Vegetables|Processed/Products
DP057|Thiamin (Vit. B1)|0.14 mg|Jengkol stew|Vegetables|Processed/Products
DP057|Vitamin C (Vit. C)|4 mg|Jengkol stew|Vegetables|Processed/Products
DP058|Air (Water)|91.8 g|Tinira ninahu nggaluku|Vegetables|Processed/Products
DP058|Energi (Energy)|33 Kal|Tinira ninahu nggaluku|Vegetables|Processed/Products
DP058|Protein (Protein)|1.2 g|Tinira ninahu nggaluku|Vegetables|Processed/Products
DP058|Lemak (Fat)|1.3 g|Tinira ninahu nggaluku|Vegetables|Processed/Products
DP058|Karbohidrat (CHO)|4.1 g|Tinira ninahu nggaluku|Vegetables|Processed/Products
DP058|Serat (Fibre)|3.1 g|Tinira ninahu nggaluku|Vegetables|Processed/Products
DP058|Abu (ASH)|1.5 g|Tinira ninahu nggaluku|Vegetables|Processed/Products
DP058|Kalsium (Ca)|35 mg|Tinira ninahu nggaluku|Vegetables|Processed/Products
DP058|Fosfor (P)|35 mg|Tinira ninahu nggaluku|Vegetables|Processed/Products
DP058|Besi (Fe)|0.0 mg|Tinira ninahu nggaluku|Vegetables|Processed/Products
DP058|Natrium (Na)|161 mg|Tinira ninahu nggaluku|Vegetables|Processed/Products
DP058|Kalium (K)|119.0 mg|Tinira ninahu nggaluku|Vegetables|Processed/Products
DP058|Tembaga (Cu)|0.20 mg|Tinira ninahu nggaluku|Vegetables|Processed/Products
DP058|Seng (Zn)|0.7 mg|Tinira ninahu nggaluku|Vegetables|Processed/Products
DP058|Beta-Karoten (Carotenes)|6 mcg|Tinira ninahu nggaluku|Vegetables|Processed/Products
DP058|Karoten Total (Re)|0 mcg|Tinira ninahu nggaluku|Vegetables|Processed/Products
DP058|Thiamin (Vit. B1)|0.30 mg|Tinira ninahu nggaluku|Vegetables|Processed/Products
DP058|Riboflavin (Vit. B2)|0.00 mg|Tinira ninahu nggaluku|Vegetables|Processed/Products
DP058|Niasin (Niacin)|3.5 mg|Tinira ninahu nggaluku|Vegetables|Processed/Products
DP058|Vitamin C (Vit. C)|10 mg|Tinira ninahu nggaluku|Vegetables|Processed/Products
DP059|Air (Water)|91.2 g|Sauted spinach with coconut milk|Vegetables|Processed/Products
DP059|Energi (Energy)|48 Kal|Sauted spinach with coconut milk|Vegetables|Processed/Products
DP059|Protein (Protein)|1.4 g|Sauted spinach with coconut milk|Vegetables|Processed/Products
DP059|Lemak (Fat)|4.2 g|Sauted spinach with coconut milk|Vegetables|Processed/Products
DP059|Karbohidrat (CHO)|2.6 g|Sauted spinach with coconut milk|Vegetables|Processed/Products
DP059|Serat (Fibre)|0.5 g|Sauted spinach with coconut milk|Vegetables|Processed/Products
DP059|Abu (ASH)|0.6 g|Sauted spinach with coconut milk|Vegetables|Processed/Products
DP059|Kalsium (Ca)|129 mg|Sauted spinach with coconut milk|Vegetables|Processed/Products
DP059|Fosfor (P)|27 mg|Sauted spinach with coconut milk|Vegetables|Processed/Products
DP059|Besi (Fe)|0.8 mg|Sauted spinach with coconut milk|Vegetables|Processed/Products
DP059|Retinol (Vit. A)|0 mcg|Sauted spinach with coconut milk|Vegetables|Processed/Products
DP059|Karoten Total (Re)|2,988 mcg|Sauted spinach with coconut milk|Vegetables|Processed/Products
DP059|Thiamin (Vit. B1)|0.01 mg|Sauted spinach with coconut milk|Vegetables|Processed/Products
DP059|Vitamin C (Vit. C)|22 mg|Sauted spinach with coconut milk|Vegetables|Processed/Products
DP060|Air (Water)|89.4 g|Balamak pumpkin|Vegetables|Processed/Products
DP060|Energi (Energy)|45 Kal|Balamak pumpkin|Vegetables|Processed/Products
DP060|Protein (Protein)|0.8 g|Balamak pumpkin|Vegetables|Processed/Products
DP060|Lemak (Fat)|0.9 g|Balamak pumpkin|Vegetables|Processed/Products
DP060|Karbohidrat (CHO)|8.1 g|Balamak pumpkin|Vegetables|Processed/Products
DP060|Serat (Fibre)|7.9 g|Balamak pumpkin|Vegetables|Processed/Products
DP060|Abu (ASH)|1.0 g|Balamak pumpkin|Vegetables|Processed/Products
DP060|Kalsium (Ca)|25 mg|Balamak pumpkin|Vegetables|Processed/Products
DP060|Fosfor (P)|25 mg|Balamak pumpkin|Vegetables|Processed/Products
DP060|Besi (Fe)|0.5 mg|Balamak pumpkin|Vegetables|Processed/Products
DP060|Natrium (Na)|61 mg|Balamak pumpkin|Vegetables|Processed/Products
DP060|Kalium (K)|15.0 mg|Balamak pumpkin|Vegetables|Processed/Products
DP060|Seng (Zn)|0.2 mg|Balamak pumpkin|Vegetables|Processed/Products
DP060|Beta-Karoten (Carotenes)|1,241 mcg|Balamak pumpkin|Vegetables|Processed/Products
DP060|Karoten Total (Re)|0 mcg|Balamak pumpkin|Vegetables|Processed/Products
DP060|Thiamin (Vit. B1)|0.20 mg|Balamak pumpkin|Vegetables|Processed/Products
DP060|Riboflavin (Vit. B2)|0.00 mg|Balamak pumpkin|Vegetables|Processed/Products
DP060|Niasin (Niacin)|0.1 mg|Balamak pumpkin|Vegetables|Processed/Products
DP060|Vitamin C (Vit. C)|2 mg|Balamak pumpkin|Vegetables|Processed/Products
DP061|Air (Water)|73.0 g|Woku sweet potato|Vegetables|Processed/Products
DP061|Energi (Energy)|143 Kal|Woku sweet potato|Vegetables|Processed/Products
DP061|Protein (Protein)|3.1 g|Woku sweet potato|Vegetables|Processed/Products
DP061|Lemak (Fat)|7.8 g|Woku sweet potato|Vegetables|Processed/Products
DP061|Karbohidrat (CHO)|15.0 g|Woku sweet potato|Vegetables|Processed/Products
DP061|Serat (Fibre)|7.0 g|Woku sweet potato|Vegetables|Processed/Products
DP061|Abu (ASH)|1.1 g|Woku sweet potato|Vegetables|Processed/Products
DP061|Kalsium (Ca)|195 mg|Woku sweet potato|Vegetables|Processed/Products
DP061|Fosfor (P)|91 mg|Woku sweet potato|Vegetables|Processed/Products
DP061|Besi (Fe)|2.8 mg|Woku sweet potato|Vegetables|Processed/Products
DP061|Natrium (Na)|353 mg|Woku sweet potato|Vegetables|Processed/Products
DP061|Kalium (K)|256.0 mg|Woku sweet potato|Vegetables|Processed/Products
DP061|Tembaga (Cu)|0.30 mg|Woku sweet potato|Vegetables|Processed/Products
DP061|Seng (Zn)|1.0 mg|Woku sweet potato|Vegetables|Processed/Products
DP061|Beta-Karoten (Carotenes)|1,519 mcg|Woku sweet potato|Vegetables|Processed/Products
